# snapshot_date: 2026-07-15
uid,code,name,latitude,longitude,basin,altitude,coord_x,coord_y,latitude_n,longitude_w,entidade,district,municipality,parish,rio,area_drenada_km2,distancia_foz_km,entrada_funcionamento,data_fecho,objectivo,status
60241,05K/02,ALB. ALVÃO - V. REAL,41.35098,-7.7978,DOURO,1063.0,,,41.35098,-7.7978,ARH-NORTE,VILA REAL,VILA REAL,VILA MARIM,RIO LOUREDO,.83,121.67,19-11-1996,-,CAPTAÇÃO-75-440 / EXTRACÇÃO / NITRATOS,ATIVA
60224,17M/02,ALB. APARTADURA,39.349467,-7.382019,TEJO,593.0,,,39.349467,-7.382019,EPAL/ARH-TEJO,PORTALEGRE,MARVÃO,SÃO SALVADOR DA ARAMENHA,RIBEIRA DAS REVELADAS,8.38,306.51,09-01-1996,-,CAPTAÇÃO-75-440 / PISC-CIP / NITRATOS / DQA_ECOL_OPER,ATIVA
8181168072,17M/04C,ALB. APARTADURA INT (C),39.346343,-7.382997,TEJO,590.0,,,39.346343,-7.382997,ARH-TEJO,PORTALEGRE,MARVÃO,SÃO SALVADOR DA ARAMENHA,RIBEIRA DAS REVELADAS,-,-,02-11-2016,-,DQA,ATIVA
409576414,30G/09F,ALB. ARADE (F),37.23786,-8.38089,ARADE,47.0,,,37.23786,-8.38089,ARH-ALGARVE/ASSOC. DE REG E BENEF DE SILVES LAGOA E PORTIMÃO,FARO,SILVES,SILVES,RIO ARADE,224.98,25.85,09-10-2001,15-02-2011,IMPACTO,DESATIVADA
60016,30G/09S,ALB. ARADE (S),37.23786,-8.38089,ARADE,47.0,,,37.23786,-8.38089,ARH-ALGARVE/ASSOC. DE REG E BENEF DE SILVES LAGOA E PORTIMÃO,FARO,SILVES,SILVES,RIO ARADE,224.98,25.85,23-10-1989,-,IMPACTO / PISC-CIP-78-659 / DQA_QUIM_VIG,ATIVA
2990297752,30G/06C,ALB. ARADE INT (C),37.24084,-8.37901,ARADE,45.0,,,37.24084,-8.37901,ARH-ALGARVE/ASSOC. DE REG E BENEF DE SILVES LAGOA E PORTIMÃO,FARO,SILVES,SILVES,RIO ARADE,224.98,25.85,25-05-2009,-,IMPACTO / DQA_QUIM_VIG,ATIVA
10024279364,03M/09,ALB. ARCOSSO,41.78339,-7.37998,DOURO,514.0,,,41.78339,-7.37998,AdN,-,-,-,,-,-,14-07-2014,-,-,ATIVA
60242,07P/01,ALB. ARROIO,41.08892,-6.99788,DOURO,438.0,,,41.08892,-6.99788,AdN,BRAGANÇA,TORRE DE MONCORVO,URRÓS,RIBEIRA DO ARROIO,12.59,204.19,25-03-1996,-,CAPTAÇÃO-75-440 / EXTRACÇÃO,ATIVA
10004998290,07P/01C,ALB. ARROIO (C),41.08892,-6.99788,DOURO,438.0,,,41.08892,-6.99788,AdN,-,-,-,,-,-,11-07-2014,-,CAPTAÇÃO,ATIVA
10004998294,07P/01F,ALB. ARROIO (F),41.08892,-6.99788,DOURO,438.0,,,41.08892,-6.99788,AdN,-,-,-,,-,-,11-07-2014,-,-,ATIVA
10004998292,07P/01M,ALB. ARROIO (M),41.08892,-6.99788,DOURO,438.0,,,41.08892,-6.99788,AdN,-,-,-,,-,-,11-07-2014,-,CAPTAÇÃO,ATIVA
60243,04P/01,ALB. AZIBO,41.560431,-6.889656,DOURO,594.0,,,41.560431,-6.889656,AdN-ATMAD/ARH-NORTE,BRAGANÇA,MACEDO DE CAVALEIROS,VALE DA PORCA,RIO AZIBO,98.44,259.87,25-10-1993,-,PISC-CIP-78-659/NITRATOS/DQA_QUIM_VIG/DQA_ECOL_VIG,ATIVA
7262302198,04P/01C,ALB. AZIBO (C),41.560431,-6.889656,DOURO,594.0,,,41.560431,-6.889656,AdN-ATMAD,BRAGANÇA,MACEDO DE CAVALEIROS,VALE DA PORCA,RIO AZIBO,-,-,14-07-2014,-,DQA_ECOL_VIG,ATIVA
7262513576,04P/01F,ALB. AZIBO (F),41.560431,-6.889656,DOURO,594.0,,,41.560431,-6.889656,AdN-ATMAD,BRAGANÇA,MACEDO DE CAVALEIROS,VALE DA PORCA,,-,-,14-07-2014,-,DQA_ECOL_VIG,ATIVA
7262469752,04P/01M,ALB. AZIBO (M),41.560431,-6.889656,DOURO,594.0,,,41.560431,-6.889656,AdN-ATMAD,BRAGANÇA,MACEDO DE CAVALEIROS,VALE DA PORCA,,-,-,14-07-2014,-,DQA_ECOL_VIG,ATIVA
10162438952,04P/01P,ALB. AZIBO (P),41.560431,-6.889656,DOURO,594.0,,,41.560431,-6.889656,AdN-ATMAD,BRAGANÇA,MACEDO DE CAVALEIROS,VALE DA PORCA,RIO AZIBO,-,-,01-08-2019,-,DQA_ECOL_VIG,ATIVA
8734044446,06O/10C,ALB. BAIXO SABOR_est 1 int - CCHE,41.23064,-7.00984,DOURO,132.0,,,41.23064,-7.00984,EDP,BRAGANÇA,TORRE DE MONCORVO,LARINHO,RIO SABOR,-,-,01-03-2016,-,TURH,ATIVA
8734044460,06O/10P,ALB. BAIXO SABOR_est 1 perfil - CCHE,41.23064,-7.00984,DOURO,132.0,,,41.23064,-7.00984,EDP,BRAGANÇA,TORRE DE MONCORVO,LARINHO,RIO SABOR,-,-,01-03-2016,-,TURH,ATIVA
8734044470,06O/11C,ALB. BAIXO SABOR_est 2 int - CCHE,41.23874,-7.00608,DOURO,140.0,,,41.23874,-7.00608,EDP,BRAGANÇA,TORRE DE MONCORVO,CARDANHA,RIO SABOR,-,-,01-03-2016,-,TURH,ATIVA
8734055726,06O/11P,ALB. BAIXO SABOR_est 2 perfil - CCHE,41.23874,-7.00608,DOURO,140.0,,,41.23874,-7.00608,EDP,BRAGANÇA,TORRE DE MONCORVO,CARDANHA,RIO SABOR,-,-,01-03-2016,-,TURH,ATIVA
60244,05R/01,ALB. BASTELO,41.39464,-6.66014,DOURO,620.0,,,41.39464,-6.66014,ARH-NORTE,BRAGANÇA,MOGADOURO,PENAS ROIAS,RIBEIRA DE MACEDO,26.12,260.85,25-03-1996,-,CAPTAÇÃO-75-440 / EXTRACÇÃO,ATIVA
2990297764,30L/05C,ALB. BELICHE (C),37.28151,-7.51211,GUADIANA,47.0,,,37.28151,-7.51211,ÁGUAS DO ALGARVE S.A.,FARO,CASTRO MARIM,AZINHAL,RIBEIRA DE BELICHE,73.8,19.11,27-05-2009,-,CAPTAÇÃO-75-440 / LE (CAPTAÇÃO) / NITRATOS / DQA_QUIM_VIG / DQA_ECOL_VIG,ATIVA
60167,30L/05F,ALB. BELICHE (F),37.28151,-7.51211,GUADIANA,47.0,,,37.28151,-7.51211,ARH-ALGARVE,FARO,CASTRO MARIM,CASTRO MARIM,RIBEIRA DE BELICHE,98.47,18.39,12-04-1993,16-06-1999,CAPTAÇÃO / EXTRACÇÃO,DESATIVADA
60017,30L/05S,ALB. BELICHE (S),37.28151,-7.51211,GUADIANA,47.0,,,37.28151,-7.51211,ARH-ALGARVE,FARO,CASTRO MARIM,CASTRO MARIM,RIBEIRA DE BELICHE,98.47,18.39,25-10-1989,16-06-1999,CAPTAÇÃO / EXTRACÇÃO,DESATIVADA
60345,30L/06F,ALB. BELICHE CAPT (F),37.27367,-7.51001,GUADIANA,47.0,,,37.27367,-7.51001,ARH-ALGARVE,FARO,CASTRO MARIM,AZINHAL,RIBEIRA DE BELICHE,73.8,19.11,14-09-1998,09-02-2011,CAPTAÇÃO-75-440 / EXTRACÇÃO,DESATIVADA
60344,30L/06M,ALB. BELICHE CAPT (M),37.27367,-7.51001,GUADIANA,47.0,,,37.27367,-7.51001,ARH-ALGARVE,FARO,CASTRO MARIM,AZINHAL,RIBEIRA DE BELICHE,73.8,19.11,13-10-1998,17-10-2001,CAPTAÇÃO-75-440 / EXTRACÇÃO,DESATIVADA
60343,30L/06S,ALB. BELICHE CAPT. (S),37.27367,-7.51001,GUADIANA,47.0,,,37.27367,-7.51001,ÁGUAS DO ALGARVE S.A.,FARO,CASTRO MARIM,AZINHAL,RIBEIRA DE BELICHE,73.8,19.11,25-10-1989,-,CAPTAÇÃO-75-440 / LE (CAPTAÇÃO) / NITRATOS / DQA_QUIM_VIG / DQA_ECOL_VIG,ATIVA
100807869,17J/02,ALB. BELVER,39.47964,-7.9976,TEJO,46.0,,,39.47964,-7.9976,ARH-TEJO,PORTALEGRE,GAVIÃO,GAVIÃO,RIO TEJO,61539.98,189.73,15-10-1985,-,AVALIAÇÃO ESPECÍFICA,ATIVA
7840925796,17I/01,ALB. BELVER (ORTIGA),39.482619,-8.001163,TEJO,46.0,,,39.482619,-8.001163,ARH-TEJO,SANTARÉM,MAÇÃO,ORTIGA,RIBEIRA DAS EIRAS,-,-,01-01-2020,01-01-2020,AVALIAÇÃO ESPECÍFICA,DESATIVADA
7870118634,17J/03F,ALB. BELVER_est 1 fundo - CCHE,39.479778,-7.996472,TEJO,47.0,,,39.479778,-7.996472,EDP,SANTARÉM,MAÇÃO,ORTIGA,RIO TEJO,-,-,17-01-2012,-,TURH,ATIVA
9641376008,17J/03C,ALB. BELVER_est 1 int - CCHE,39.479778,-7.996472,TEJO,47.0,,,39.479778,-7.996472,EDP,SANTARÉM,MAÇÃO,ORTIGA,RIO TEJO,-,-,26-03-2018,-,TURH,ATIVA
7870118638,17J/03P,ALB. BELVER_est 1 perfil - CCHE,39.479778,-7.996472,TEJO,47.0,,,39.479778,-7.996472,EDP,SANTARÉM,MAÇÃO,ORTIGA,RIO TEJO,-,-,17-01-2012,-,TURH,ATIVA
7870117838,17J/03S,ALB. BELVER_est 1 sup - CCHE,39.479778,-7.996472,TEJO,47.0,,,39.479778,-7.996472,ARH-TEJO/EDP,SANTARÉM,MAÇÃO,ORTIGA,RIO TEJO,-,-,17-01-2012,-,TURH,ATIVA
11654155700,06S/03,ALB. BEMPOSTA,41.300918,-6.469354,DOURO,400.0,,,41.300918,-6.469354,ARH-NORTE,BRAGANÇA,MOGADOURO,BEMPOSTA,RIO DOURO,64179.49,286.81,25-10-1993,-,CAPTAÇÃO-75-440 / EXTRACÇÃO / LE(CAPTAÇÃO) / FLUXO-TFRONT-LE(PISC-CIP; CAPTAÇÃO) / NITRATOS-EST_TRÓFICO / CADC,ATIVA
6862716188,06S/04C,ALB. BEMPOSTA_est 1 int - CCHE,41.300083,-6.465889,DOURO,400.0,,,41.300083,-6.465889,EDP,BRAGANÇA,MOGADOURO,BEMPOSTA,RIO DOURO,-,-,03-02-2010,-,TURH,ATIVA
7289370614,06S/04P,ALB. BEMPOSTA_est 1 perfil - CCHE,41.300083,-6.465889,DOURO,400.0,,,41.300083,-6.465889,EDP,BRAGANÇA,MOGADOURO,BEMPOSTA,RIO DOURO,-,-,03-02-2010,-,TURH,ATIVA
6862716182,06S/05C,ALB. BEMPOSTA_est 2 int - CCHE,41.298389,-6.454167,DOURO,402.0,,,41.298389,-6.454167,EDP,BRAGANÇA,MOGADOURO,URRÓS,RIO DOURO,-,-,03-02-2010,-,TURH,ATIVA
7289368218,06S/05P,ALB. BEMPOSTA_est 2 perfil - CCHE,41.298389,-6.454167,DOURO,402.0,,,41.298389,-6.454167,EDP,BRAGANÇA,MOGADOURO,URRÓS,RIO DOURO,-,-,03-02-2010,-,TURH,ATIVA
2056662316,28I/01,ALB. BOAVISTA,37.50203,-8.09126,GUADIANA,303.0,,,37.50203,-8.09126,ARH-ALENTEJO/ÁGUAS PÚBLICAS DO ALENTEJO S.A.,BEJA,ALMODÔVAR,ALMODÔVAR,BARRANCO DA BOAVISTA,3.52,189.53,16-01-1996,-,DQA_ECOL_VIG,ATIVA
7204216444,28I/01C,ALB. BOAVISTA (C),37.50203,-8.09126,GUADIANA,303.0,,,37.50203,-8.09126,ARH-ALENTEJO/ÁGUAS PÚBLICAS DO ALENTEJO S.A.,BEJA,ALMODÔVAR,ALMODÔVAR,BARRANCO DA BOAVISTA,-,-,18-02-2014,-,DQA_ECOL_VIG,ATIVA
7374481214,28I/01P,ALB. BOAVISTA (P),37.50203,-8.09126,GUADIANA,303.0,,,37.50203,-8.09126,ARH-ALENTEJO/ÁGUAS PÚBLICAS DO ALENTEJO S.A.,BEJA,ALMODÔVAR,ALMODÔVAR,BARRANCO DA BOAVISTA,-,-,18-02-2014,-,DQA_ECOL_VIG,ATIVA
8734114780,14H/05C,ALB. BOUÇÃ_est 1 int - CCHE,39.85108,-8.21717,TEJO,178.0,,,39.85108,-8.21717,EDP,LEIRIA,PEDRÓGÃO GRANDE,GRAÇA,RIO ZÊZERE,-,-,04-02-2010,-,TURH,ATIVA
8734114784,14H/05P,ALB. BOUÇÃ_est 1 perfil - CCHE,39.85108,-8.21717,TEJO,178.0,,,39.85108,-8.21717,EDP,LEIRIA,PEDRÓGÃO GRANDE,GRAÇA,RIO ZÊZERE,-,-,04-02-2010,-,TURH,ATIVA
6857925892,14H/04C,ALB. BOUÇÃ_est 2 int - CCHE,39.85308,-8.20675,TEJO,178.0,,,39.85308,-8.20675,EDP,LEIRIA,PEDRÓGÃO GRANDE,GRAÇA,RIO ZÊZERE,-,-,04-02-2010,-,TURH,ATIVA
7379422568,14H/04P,ALB. BOUÇÃ_est 2 perfil - CCHE,39.85308,-8.20675,TEJO,178.0,,,39.85308,-8.20675,EDP,LEIRIA,PEDRÓGÃO GRANDE,GRAÇA,RIO ZÊZERE,-,-,04-02-2010,-,TURH,ATIVA
60166,30E/03F,ALB. BRAVURA (F),37.20291,-8.70104,RIBEIRAS DO ALGARVE,82.0,,,37.20291,-8.70104,ARH-ALGARVE,FARO,LAGOS,BENSAFRIM,RIBEIRO DE ODEÁXERE,76.54,15.91,13-12-1994,24-02-2011,CAPTAÇÃO-75-440 / EXTRACÇÃO,DESATIVADA
60164,30E/03M,ALB. BRAVURA (M),37.20291,-8.70104,RIBEIRAS DO ALGARVE,82.0,,,37.20291,-8.70104,ARH-ALGARVE,FARO,LAGOS,BENSAFRIM,RIBEIRO DE ODEÁXERE,76.54,15.91,13-12-1994,07-04-2009,CAPTAÇÃO-75-440 / EXTRACÇÃO,DESATIVADA
60004,30E/03S,ALB. BRAVURA (S),37.20291,-8.70104,RIBEIRAS DO ALGARVE,82.0,,,37.20291,-8.70104,ARH-ALGARVE,FARO,LAGOS,BENSAFRIM,RIBEIRO DE ODEÁXERE,76.54,15.91,24-10-1989,-,CAPTAÇÃO-75-440 / EXTRACÇÃO / DQA_QUIM_VIG / NITRATOS,ATIVA
60335,30E/05F,ALB. BRAVURA - CONFLUÊNCIA (F),37.210762,-8.704662,RIBEIRAS DO ALGARVE,82.0,,,37.210762,-8.704662,ARH-ALGARVE,FARO,LAGOS,BENSAFRIM,RIBEIRO DE ODEÁXERE,76.54,15.91,13-12-1994,11-07-2005,Fluxo,DESATIVADA
60334,30E/05M,ALB. BRAVURA - CONFLUÊNCIA (M),37.210762,-8.704662,RIBEIRAS DO ALGARVE,82.0,,,37.210762,-8.704662,ARH-ALGARVE,FARO,LAGOS,BENSAFRIM,RIBEIRO DE ODEÁXERE,76.54,15.91,13-12-1994,11-07-2005,Fluxo,DESATIVADA
60333,30E/05S,ALB. BRAVURA - CONFLUÊNCIA (S),37.210762,-8.704662,RIBEIRAS DO ALGARVE,82.0,,,37.210762,-8.704662,ARH-ALGARVE,FARO,LAGOS,BENSAFRIM,RIBEIRO DE ODEÁXERE,76.54,15.91,13-12-1994,11-07-2005,Fluxo,DESATIVADA
2990297756,30E/13C,ALB. BRAVURA INT (C),37.20423,-8.7011,RIBEIRAS DO ALGARVE,82.0,,,37.20423,-8.7011,ARH-ALGARVE,FARO,LAGOS,BENSAFRIM,RIBEIRO DE ODEÁXERE,76.54,15.91,26-05-2009,-,DQA_QUIM_VIG,ATIVA
444008502,05O/01,ALB. BURGA,41.39452,-7.04714,DOURO,317.0,,,41.39452,-7.04714,ARH-NORTE,BRAGANÇA,VILA FLOR,TRINDADE,RIBEIRA DA VILARIÇA,14.9,209.28,12-12-2006,13-11-2008,REGA,DESATIVADA
3373336376,14J/10,ALB. CABRIL (ÁLVARO),39.977528,-7.961442,TEJO,274.0,,,39.977528,-7.961442,ARH-TEJO,CASTELO BRANCO,OLEIROS,ÁLVARO,RIO ZÊZERE,-,-,16-08-2010,18-03-2011,DQA_ECOL_VIG,DESATIVADA
60180,14I/02,ALB. CABRIL 1,39.91826,-8.13195,TEJO,273.0,,,39.91826,-8.13195,EPAL/ARH-TEJO,LEIRIA,PEDRÓGÃO GRANDE,PEDRÓGÃO GRANDE,RIO ZÊZERE,2412.94,237.38,22-10-1985,-,CAPTAÇÃO-75-440 / IMPACTO / DQA_QUIM_VIG / DQA_ECOL_VIG,ATIVA
8735257718,14I/04C,ALB. CABRIL_est 1 int - CCHE,39.92067,-8.13103,TEJO,273.0,,,39.92067,-8.13103,EDP,CASTELO BRANCO,SERTÃ,PEDRÓGÃO PEQUENO,RIO ZÊZERE,-,-,26-01-2010,-,TURH,ATIVA
8735258916,14I/04P,ALB. CABRIL_est 1 perfil - CCHE,39.92067,-8.13103,TEJO,273.0,,,39.92067,-8.13103,EDP,CASTELO BRANCO,SERTÃ,PEDRÓGÃO PEQUENO,RIO ZÊZERE,-,-,26-01-2010,-,TURH,ATIVA
6857925900,14I/03C,ALB. CABRIL_est 2 int - CCHE,39.92692,-8.12417,TEJO,273.0,,,39.92692,-8.12417,EDP,CASTELO BRANCO,SERTÃ,PEDRÓGÃO PEQUENO,RIO ZÊZERE,-,-,26-01-2010,-,TURH,ATIVA
7379422574,14I/03P,ALB. CABRIL_est 2 perfil - CCHE,39.92692,-8.12417,TEJO,273.0,,,39.92692,-8.12417,EDP,CASTELO BRANCO,SERTÃ,PEDRÓGÃO PEQUENO,RIO ZÊZERE,-,-,26-01-2010,-,TURH,ATIVA
60245,05N/04,ALB. CACHÃO,41.393669,-7.15709,DOURO,240.0,,,41.393669,-7.15709,ARH-NORTE,BRAGANÇA,MIRANDELA,FRECHAS,RIO TUA,2984.4,184.12,17-01-1994,19-01-2000,CAPTAÇÃO / EXTRACÇÃO,DESATIVADA
60018,20O/02,ALB. CAIA,39.00721,-7.14934,GUADIANA,212.0,,,39.00721,-7.14934,EPAL,PORTALEGRE,ELVAS,SÃO VICENTE E VENTOSA,RIO CAIA,567.52,285.66,06-10-1982,-,CAPTAÇÃO-75-440 / PISC-CIP 2/ LE (PISC-CIP;CAPTAÇÃO) / NITRATOS / DQA_ECOL_OPER,ATIVA
4074389764,20O/02C,ALB. CAIA (C),39.00721,-7.14934,GUADIANA,212.0,,,39.00721,-7.14934,EPAL,PORTALEGRE,ELVAS,SÃO VICENTE E VENTOSA,RIO CAIA,-,-,23-08-2009,-,DQA_ECOL_VIG,ATIVA
7241651416,20O/02F,ALB. CAIA (F),39.00721,-7.14934,GUADIANA,212.0,,,39.00721,-7.14934,EPAL,PORTALEGRE,ELVAS,SÃO VICENTE E VENTOSA,RIO CAIA,-,-,06-03-2014,-,DQA_ECOL_VIG,ATIVA
7279241802,20O/02P,ALB. CAIA (P),39.00721,-7.14934,GUADIANA,212.0,,,39.00721,-7.14934,EPAL,PORTALEGRE,ELVAS,SÃO VICENTE E VENTOSA,RIO CAIA,-,-,06-03-2014,-,DQA_ECOL_VIG,ATIVA
244130628,10N/02,ALB. CALDEIRÃO,40.53102,-7.32939,MONDEGO,693.0,,,40.53102,-7.32939,EPAL,GUARDA,GUARDA,TRINTA,RIBEIRA DO CALDEIRÃO,37.29,206.76,06-02-2001,-,CAPTAÇÃO-75-440 / EXTRACÇÃO / DQA_QUIM_VIG,ATIVA
8418021976,10N/02C,ALB. CALDEIRÃO (C),40.53102,-7.32939,MONDEGO,693.0,,,40.53102,-7.32939,EPAL,GUARDA,GUARDA,TRINTA,RIBEIRA DO CALDEIRÃO,-,-,17-05-2017,-,DQA_QUIM_VIG,ATIVA
8418033026,10N/02F,ALB. CALDEIRÃO (F),40.53102,-7.32939,MONDEGO,693.0,,,40.53102,-7.32939,EPAL,GUARDA,GUARDA,TRINTA,RIBEIRA DO CALDEIRÃO,-,-,17-05-2017,-,CAPTAÇÃO,ATIVA
8418021980,10N/02M,ALB. CALDEIRÃO (M),40.53102,-7.32939,MONDEGO,693.0,,,40.53102,-7.32939,EPAL,GUARDA,GUARDA,TRINTA,RIBEIRA DO CALDEIRÃO,-,-,17-05-2017,-,CAPTAÇÃO,ATIVA
8734114156,10N/06C,ALB. CALDEIRÃO_est 1 int - CCHE,40.53008,-7.32644,MONDEGO,693.0,,,40.53008,-7.32644,EDP,GUARDA,GUARDA,MAÇAINHAS,RIBEIRA DO CALDEIRÃO,-,-,02-03-2010,-,TURH,ATIVA
8734114160,10N/06P,ALB. CALDEIRÃO_est 1 perfil - CCHE,40.53008,-7.32644,MONDEGO,693.0,,,40.53008,-7.32644,EDP,GUARDA,GUARDA,MAÇAINHAS,RIBEIRA DO CALDEIRÃO,-,-,02-03-2010,-,TURH,ATIVA
6857925884,10N/03C,ALB. CALDEIRÃO_est 2 int - CCHE,40.52089,-7.32914,MONDEGO,693.0,,,40.52089,-7.32914,EDP,GUARDA,GUARDA,TRINTA,RIBEIRA DO CALDEIRÃO,-,-,02-03-2010,-,TURH,ATIVA
7379423394,10N/03P,ALB. CALDEIRÃO_est 2 perfil - CCHE,40.52089,-7.32914,MONDEGO,693.0,,,40.52089,-7.32914,EDP,GUARDA,GUARDA,TRINTA,RIBEIRA DO CALDEIRÃO,-,-,02-03-2010,-,TURH,ATIVA
60235,05P/01,ALB. CAMBA,41.447244,-6.901472,DOURO,617.0,,,41.447244,-6.901472,ARH-NORTE,BRAGANÇA,ALFÂNDEGA DA FÉ,GEBELIM,RIBEIRA DE LAMEIRÃO OU DA CAMBA,6.12,233.71,26-03-1996,-,CAPTAÇÃO-75-440 / EXTRACÇÃO,ATIVA
244570914,26F/03,ALB. CAMPILHAS,37.84104,-8.62029,SADO,105.0,,,37.84104,-8.62029,ARH-ALENTEJO,SETÚBAL,SANTIAGO DO CACÉM,VALE DE ÁGUA,RIBEIRA DE CAMPILHAS,106.87,163.15,03-04-2001,-,REGA / DQA_QUIM_VIG,ATIVA
4074150868,26F/01C,ALB. CAMPILHAS INT (C),37.84319,-8.62185,SADO,101.0,,,37.84319,-8.62185,ARH-ALENTEJO,SETÚBAL,SANTIAGO DO CACÉM,VALE DE ÁGUA,RIBEIRA DE CAMPILHAS,-,-,25-08-2009,-,DQA_ECOL_VIG,ATIVA
60005,04H/02,ALB. CANIÇADA,41.652012,-8.22305,CÁVADO/RIBEIRAS COSTEIRAS,150.0,,,41.652012,-8.22305,ARH-NORTE,BRAGA,TERRAS DE BOURO,VALDOSENDE,RIO CÁVADO,780.39,61.44,26-10-1988,-,IMPACTO / PISC-CIP-78-659 / DQA_QUIM_VIG,ATIVA
8727829294,04H/07C,ALB. CANIÇADA_est 1 int - CCHE,41.65194,-8.22781,CÁVADO/RIBEIRAS COSTEIRAS,150.0,,,41.65194,-8.22781,EDP,BRAGA,TERRAS DE BOURO,VALDOSENDE,RIO CÁVADO,-,-,09-03-2010,-,TURH,ATIVA
8727836728,04H/07P,ALB. CANIÇADA_est 1 perfil - CCHE,41.65194,-8.22781,CÁVADO/RIBEIRAS COSTEIRAS,150.0,,,41.65194,-8.22781,EDP,BRAGA,TERRAS DE BOURO,VALDOSENDE,RIO CÁVADO,-,-,09-03-2010,-,TURH,ATIVA
6862651406,04H/06C,ALB. CANIÇADA_est 2 int - CCHE,41.651139,-8.215861,CÁVADO/RIBEIRAS COSTEIRAS,150.0,,,41.651139,-8.215861,EDP,BRAGA,VIEIRA DO MINHO,CANIÇADA,RIO CÁVADO,-,-,09-03-2010,-,TURH,ATIVA
7378249540,04H/06P,ALB. CANIÇADA_est 2 perfil - CCHE,41.651139,-8.215861,CÁVADO/RIBEIRAS COSTEIRAS,150.0,,,41.651139,-8.215861,EDP,BRAGA,VIEIRA DO MINHO,CANIÇADA,RIO CÁVADO,-,-,09-03-2010,-,TURH,ATIVA
242182606,12M/04,ALB. CAPINHA,40.215185,-7.383011,TEJO,501.0,,,40.215185,-7.383011,EPAL/ARH-TEJO,CASTELO BRANCO,FUNDÃO,CAPINHA,RIBEIRA DA MEIMOA,6.23,370.11,12-02-2001,-,CAPTAÇÃO-75-440 / EXTRACÇÃO / DQA_QUIM_VIG,ATIVA
60019,07I/07,ALB. CARRAPATELO,41.08577,-8.13078,DOURO,24.0,,,41.08577,-8.13078,ARH-NORTE,VISEU,CINFÃES,SÃO CRISTOVÃO DE NOGUEIRA,RIO DOURO,92375.87,66.64,21-11-1994,-,FLUXO / NITRATOS-EST_TRÓFICO / DQA_ECOL_OPER,ATIVA
6862727608,07I/08C,ALB. CARRAPATELO_est 1 int - CCHE,41.087417,-8.127861,DOURO,49.0,,,41.087417,-8.127861,EDP,PORTO,MARCO DE CANAVESES,PENHA LONGA,RIO DOURO,-,-,01-03-2011,-,TURH,ATIVA
7289442648,07I/08P,ALB. CARRAPATELO_est 1 perfil - CCHE,41.087417,-8.127861,DOURO,49.0,,,41.087417,-8.127861,EDP,PORTO,MARCO DE CANAVESES,PENHA LONGA,RIO DOURO,-,-,01-03-2011,-,TURH,ATIVA
6862727604,07I/09C,ALB. CARRAPATELO_est 2 int - CCHE,41.089194,-8.117583,DOURO,49.0,,,41.089194,-8.117583,EDP,PORTO,MARCO DE CANAVESES,PAÇOS DE GAIOLO,RIO DOURO,-,-,01-03-2011,-,TURH,ATIVA
7289445708,07I/09P,ALB. CARRAPATELO_est 2 perfil - CCHE,41.089194,-8.117583,DOURO,49.0,,,41.089194,-8.117583,EDP,PORTO,MARCO DE CANAVESES,PAÇOS DE GAIOLO,RIO DOURO,-,-,01-03-2011,-,TURH,ATIVA
7852307702,21J/52S,ALB. CARRASQUEIRA (S),38.751449,-7.903285,TEJO,262.0,,,38.751449,-7.903285,ARH-TEJO,ÉVORA,ARRAIOLOS,SANTA JUSTA,RIBEIRA DA RAIA OU DE SEDA,-,-,25-08-2015,-,DQA,ATIVA
469843786,16H/03_C1,ALB. CASTELO BODE (COTA=104.8),39.544608,-8.317054,TEJO,105.0,,,39.544608,-8.317054,EPAL,SANTARÉM,ABRANTES,MARTINCHEL,RIO ZÊZERE,3964.54,164.59,09-09-2003,10-09-2003,CAPTAÇÃO,DESATIVADA
469843790,16H/03_C3,ALB. CASTELO BODE (COTA=88.5),39.544608,-8.317054,TEJO,105.0,,,39.544608,-8.317054,EPAL,SANTARÉM,ABRANTES,MARTINCHEL,RIO ZÊZERE,3964.54,164.59,09-09-2003,10-09-2003,CAPTAÇÃO,DESATIVADA
469843788,16H/03_C2,ALB. CASTELO BODE (COTA=95.5),39.544608,-8.317054,TEJO,105.0,,,39.544608,-8.317054,EPAL,SANTARÉM,ABRANTES,MARTINCHEL,RIO ZÊZERE,3964.54,164.59,09-09-2003,10-09-2003,CAPTAÇÃO,DESATIVADA
2416348486,16H/09,ALB. CASTELO BODE (PROF=15 m),39.54303,-8.31804,TEJO,105.0,,,39.54303,-8.31804,ARH-TEJO,SANTARÉM,ABRANTES,MARTINCHEL,RIO ZÊZERE,3964.54,164.59,17-01-1989,25-02-1993,CAPTAÇÃO,DESATIVADA
2416348490,16H/10,ALB. CASTELO BODE (PROF=30 m),39.54303,-8.31804,TEJO,105.0,,,39.54303,-8.31804,ARH-TEJO,SANTARÉM,ABRANTES,MARTINCHEL,RIO ZÊZERE,3964.54,164.59,17-01-1989,25-02-1993,CAPTAÇÃO,DESATIVADA
2416348494,16H/11,ALB. CASTELO BODE (PROF=45 m),39.54303,-8.31804,TEJO,105.0,,,39.54303,-8.31804,ARH-TEJO,SANTARÉM,ABRANTES,MARTINCHEL,RIO ZÊZERE,3964.54,164.59,17-01-1989,25-02-1993,CAPTAÇÃO,DESATIVADA
